,id,url,tytul,opis,cena,prywatne,model,rok_produkcji,paliwo,przebieg,pojemnosc,skrzynia_biegow,kraj_pochodzenia,moc
466,1013544276,https://www.olx.pl/d/oferta/ladne-bmw-e36-cabrio-2-5benzyna-alu18-hardtop-CID5-ID16AJak.html,"Ładne BMW E36 Cabrio, 2.5benzyna. Alu18"", Hardtop.","TYLKO SPRZEDAŻ żadnych wymian.Witam, mam do sprzedania bardzo ładnie BMW e36 Cabrio z twardym dachem i najlepszym niezawodnym silnikiem 2.5 benzyna, 192km. Auto bardzo zadbane. Silnik, skrzynia biegów i zawieszenie w bardzo dobrym stanie, wizualnie też bardzo dobrze, bez rdzy. Auto z Niemiec do opłat, możliwy transport. Więcej informacji pod numerem telefonu..Pięć trzy jeden pięć jeden cztery siedem jeden siedem.Lub.Osiem osiem jeden pięć dwa sześć siedem siedem siedem",36666,True,Pozostałe BMW,1993,Benzyna,224000,2500.0,Manualna,Niemcy,192.0
467,1031438987,https://www.olx.pl/d/oferta/bmw-e60-3-0-diesel-CID5-ID17NOoH.html,"Bmw e60 3,0 diesel","Sprzedam BMW e60 3,0 diesle auto sprawne skrzynia silnik Ok radio nie działa jakieś błędy na desce więcej info tel",9900,True,Seria 5,2003,Diesel,4700000,300.0,Automatyczna,Niemcy,213.0
468,1030261167,https://www.olx.pl/d/oferta/bmw-x5-3-0d-m57-xdrive-286-km-m-pakiet-aso-masaze-wentyle-webasto-CID5-ID17IRZB.html,BMW X5 3.0d M57 xDrive 286 KM | M-Pakiet | ASO Masaże Wentyle WEBASTO,"Sprzedam wyjątkowe BMW X5 E70, w rzadko spotykanej konfiguracji i z pełną historią serwisową w ASO..Silnik 3.0 Diesel M57 seria 286KM zrobiony na 333KM i 700Nm.Napęd xDrive.Skrzynia automatyczna.Kolor: Black Sapphire Metallic (No 475) – głęboka czerń z perłowym połyskiem z nałożoną powłoką tytanową..M-pakiet zbliżony do X5M.Zderzaki przednie i tylne w designie M – z większymi wlotami powietrza i sportową linią.• Progi boczne M lakierowane w kolorze nadwozia.• Elegancka lotka dachowa poprawiająca aerodynamikę.• Wykończenie detali w kolorze karoserii.• Duże końcówki wydechu w stylu M.Skóra naturalna „Nevada” perforowana, beżowa (LVB4) wentylowana i podgrzewana (przód i tył) sportowe fotele m comfort w pełni elektryczne z masażami..Listwy progowe M.Skórzana kierownica M.Dekory wewnętrzne w aluminium.Podsufitka w kolorze Anthracite (czarna).Krótsza sportowa dźwignia zmiany biegów.Tv, dvd.head-up display.Nagłośnienie premium HiFi System.Professional DSP i radio ze zmieniarką płyt dvd.Gniazda aux, usb.Czujniki parkowania.Kamera cofania.Czujniki deszczu.Czujniki zmierzchu.Webasto.Tempomat.Asystent świateł drogowych.Automatyczne domykanie drzwi i bagażnika.Key less.Klima automatyczna 4-strefowa.Panorama.Przyciemniane szyby + rolety.Felgi aluminiowe BMW, wzór M V Spoke 223.Relingi.Hak odłączany.Mogę dołączyć za dodatkową opłatą oryginalne piękne felgi m z prawie nową oponką (4000zł).Ewentualnie za darmo dołożę same felgi identyczne te co na lato..Egzemplarz jak widać bogaty i doinwestowany więc proszę o poważne oferty. Jeżeli wszystko włącznie z ceną Ci odpowiada wysyłam numer vin - możesz dokładnie sprawdzić auto przed zakupem..Pisz dzwoń.5 1 6 9 6 7 2 2 6",55000,True,X5,2009,Diesel,278000,3000.0,Automatyczna,Polska,286.0
469,896669438,https://www.olx.pl/d/oferta/bmw-x5-e53-sport-pakiet-CID5-IDYGkGi.html,BMW X5 E53 Sport pakiet.,"Witam sprzedam Bmw x5 z 2003r z pancerną jednostką 3.0d m57 swierzo po regdneracji pompy oraz wtrysków,przy przebiegu 300tys robiona kompletnie skrzynia oraz konwerter sprzęgla..W sierpniu Nowa sprężarka klimy wsystkie paski rolki napinacze alternator.Auto posiada kola zimowe 18 cali oraz letnie Styling 63 19 cali z nowymi oponami.Więcej info udzielę telefonicznie",15900,True,X5,2003,Diesel,436076,2998.0,Automatyczna,Francja,184.0
470,1032814179,https://www.olx.pl/d/oferta/bmw-seria-5-e39-m52b28-CID5-ID17TA9d.html,BMW seria 5 E39 M52B28,"Posiadam ładne E39 podłoga progi są w świetny stanie auto w środku również zadbane..Auto zarejestrowane ważne opłaty przegląd, silnik M52B28 1xvanos z LPG uszkodzony nie odpala..Więc informacji pod numerem telefonu.53**********02",6500,True,Seria 5,2000,LPG,256432,2800.0,Manualna,Polska,193.0
471,1013728766,https://www.olx.pl/d/oferta/bmw-e36-compact-323ti-california-exclusive-edition-herllot-CID5-ID16Bw9Y.html,BMW E36 Compact 323ti California Exclusive Edition herllot,"Witam sprzedam nietuzinkowe bmw e36 w nadwoziu compact w kolorze herllot z silnikiem 323ti w wersji california exclusive edition 1996roku. Auto jest po przeszczepie środka nie jest to zwyczajny compact posiada obniżające zawieszenie przednie lampy z soczewka i krzyżami ,m pakiet z zewnątrz jak wewnątrz czarny sufit kierownica serducho, podgrzewane fotele sporty, elektryczne szyby, dach, dodatkowo kolektor ssący m50b25. Auto po przeszczepie z 1.8 na 2.5 323 m52b25 z sedana e36 silnik wbity w dowód swap robiony 12lat temu..Samochód daje duzo frajdy z jazdy i prowadzi sie jak gokart. W moim posiadaniu 4 lata bardzo rzadko używany większość czasu przestał w garażu, sporo rzeczy robionych regenerowany rozrusznik ,alternator, łożyska z tyłu,wymieniona odma ,sprzęgło, wymieniona uszczelka podstawy filtra i pokrywy zaworów, wydech przelotowy proex o fajnym basowym brzemieniu . Blacharsko podłoga progi wporzadku podnosi sie bez problemu byla zakonserwowana tylny wózek wzmocniony i również zakonserwowany ,zewnątrz jakis purchelek sie znajdzie ale wiadomo auto nie jest nowe trzyma sie kupy i zwraca na siebie uwagę .Auto wiecej przestało niz jeździło bez żadnych pakietów driftera szper hydro łap czy innych. Jeżeli ktoś szuka fajnej weekendowki która wygląda jak na compakta i jedzie to fajna alternatywa :).Wiecej informacji w wiadomości prywatnej lub telefonicznie pozdrawiam.",17700,True,Seria 3,1996,Benzyna,254000,2500.0,Manualna,Inny,190.0
472,1035302083,https://www.olx.pl/d/oferta/bmw-e39-520-2-2-automat-lpg-CID5-ID1841mH.html,BMW E39 520 2.2 automat LPG,"Witam na sprzedaż zadbane BMW, pierwszy właściciel w kraju, 8 lat w jednych rękach, wszystko robione na bieżąco. Samochód gotowy do jazdy..Na wypasie klimatronik, duże radio, automatyczna skrzynia biegów, grzane fotele, szyberdach. Instalacja gazowa działa bez zarzutu. Maska uszkodzona od zerwanego wentylatora wiskozy i po drobnej kolizji..Kontakt tylko telefoniczny! Nie odpowiadam na SMS i wiadomości",11000,True,Seria 5,2001,LPG,363000,2200.0,Automatyczna,Niemcy,170.0
473,1012719432,https://www.olx.pl/d/oferta/bmw-x3-xdrive30e-hybryda-plug-in-2022-295-km-stan-idealny-CID5-ID16xgAo.html,BMW X3 xDrive30e Hybryda Plug-In 2022 – 295 KM – Stan Idealny!,"Rok produkcji: 2022.Silnik: Hybryda plug-in benzyna + elektryczny.Moc systemowa: 295 KM (215 kW).Średnie spalanie: od 2,0 l/100 km.Napęd: xDrive – 4x4.Zasięg elektryczny: do ok. 50 km.Przebieg: 77000.Kolor: szary metalik.Wnętrze: czarna skóra Vernasca / materiał premium.Stan: jak nowy",171000,True,X3,2022,Hybryda Plug-in,77000,,Automatyczna,Polska,295.0
474,1030837778,https://www.olx.pl/d/oferta/bmw-e34-520i-touring-CID5-ID17LhZM.html,BMW E34 520i Touring,"W związku z redukcją floty klamotów ktore uzbierałem wyzbęde sie droga sprzedaży takiej turasowni m50b20NV, 1992 rok 292kkm nalotu.Zdrowa podłoga, niezłe progi i ogolnie buda trzyma sie kupy, piec podaje zdrowo o ile b20 moze podawac w ogole XD.Zawieszenie gituwa, hamuje, skreca i tak dalej, wydeszek z b25, nowy termostat, sprezyny przod, wahacz dolny, tarczobeben ogarniety wiec nawet reczny działa!.Wnetrze tez w nienajgorszym stanie ogolnie calkiem fajny turas, nawet jakies glosniki hifi są czy cos.Pare tematów z wyposazenia do ogaru ale to dla chetnych zrobie elaborat..OC do czerwca PT do kwietnia",10500,True,Seria 5,1992,Benzyna,292000,,Manualna,Polska,150.0
475,1033322657,https://www.olx.pl/d/oferta/bmw-e90-320d-z-niemiec-CID5-ID17WIqt.html,BMW E90 320D z Niemiec,Witam Sprzedam Świeżo sprowadzone Bmw E90 320D o mocy 163 koni z 2008 roku z przebiegiem 258000 tys. Samochód Sprawny bezwypadkowy serwisowany na bieżąco. Posiada 4.el szyby el.lusterka Tempomat Climatronic komputer pokładowy 6-biegowa skrzynia biegów funkcyjna kierownica isofix. Sprowadzony z Niemiec do opłat niski koszt rejestracji. Możliwość powrotu na kołach. Więcej informacji udzielę telefonicznie.517:38:44:34,13900,True,Seria 3,2008,Diesel,258000,1995.0,Manualna,Niemcy,163.0
476,1034412997,https://www.olx.pl/d/oferta/sprzedam-bmw-e60-3-0-d-218-hp-manual-czarny-sufit-2x-kola-m57-CID5-ID180i4B.html,Sprzedam Bmw E60 3.0 D 218 hp manual Czarny sufit 2x koła M57,Sprzedam Bmw e60 z pancernym silnikiem 3.0 d M57 na żeliwnym bloku silnik chodzi równo ma moc nie kopci jeździ bardzo dobrze posiada czarny sufit oraz słupki z alcantary fotele całe nie potargane wielofunkcyjna kierownica tempomat climatronic duża Navi 2x koła czujniki parkowania oraz wiele innych zapraszam,12400,True,Seria 5,2005,Diesel,378563,3000.0,Manualna,Austria,218.0
477,1026325502,https://www.olx.pl/d/oferta/bmw-e39-2-5-individual-scarab-green-444-CID5-ID17sm98.html,BMW e39 2.5 individual Scarab Green (444),"Informacje o pojeździe.Uwaga ! Ciężko uchwycić barwę lakieru zwykłym aparatem w telefonie jaki posiadam..Zapraszam do wpisania w google e39 Scarab Green..Typ.Wartość.Numer VIN WBADM31010GR15367.GR15367.Data produkcji.2000-02-25.ubezpieczenie do 2026.4.15.przegląd do 2026.01.20.kremowe skóry, podsufitka czarna M pakiet, lakier zmieniający kolor Scarab Green (444) , serwotronic,.Typ.523I.Szereg.E39 (seria E39).Typ sylwetki.Sedan.Sterowniczy.Kierownica po lewej stronie.Silnik.M52/TU.Przemieszczenie.0.Moc.125 kW / 170 KM.Kolor.specjalna farba.Tapicerka.specjalne wykończenie (bez zaznaczonego koloru).Wydania i pakiety.S710.Kierownica sportowa M, wielofunkcyjna.S785.Białe światła kierunkowskazów.Komfort i wyposażenie wnętrza.S415.Roleta przeciwsłoneczna z tyłu.S428.Trójkąt ostrzegawczy i apteczka pierwszej pomocy.S430.Lusterko wewnętrzne/zewnętrzne z automatycznym ściemnianiem.S431.Lusterko wewnętrzne z automatycznym ściemnianiem.S438.Wykończenie z dobrego drewna.S473.Podłokietnik przedni.S481.Fotel sportowy.S494.Podgrzewanie fotela kierowcy/pasażera.S490.specjalna farba.Multimedia.S602.Monitor pokładowy z telewizorem.S609.System nawigacyjny Professional.S620.Sterowanie głosowe.S629.Telefon samochodowy (GSM) z czytnikiem kart, przód.S672.Zmieniarka CD na 6 płyt CD.S676.System głośników HiFi.S694.Postanowienia dotyczące zmieniarki BMW 6 CD.Asystent kierowcy i oświetlenie.S500.System mycia głowic/intensywne czyszczenie.S508.System kontroli odległości parkowania (PDC).S520.Światła przeciwmgielne.S522.Światło ksenonowe.S534.Automatyczna klimatyzacja.S536.Ogrzewanie dodatkowe.S540.Tempomat.S548.Prędkościomierz kilometrowy.S555.Komputer pokładowy V ze sterowaniem zdalnym.Koła i napęd.S210.Dynamiczna kontrola stabilności.S216.Hydro-Sterowanie-servotronic.Środowisko i bezpieczeństwo.S358.Szyba przednia z klimatyzacją komfortową.S801.Wersja krajowa Niemcy/Austria.S863.Lista dealerów Europa.S879.Literatura pokładowa, niemiecka.Sprzęt indywidualny.S775.Podsufitka antracytowa.Inny sprzęt.S970.Pakiet akcji.SZ1XX.specjalne wykończenie (bez zaznaczonego koloru).Auto po kompletnym serwisie wszystkie filtry oleje wysokiej jakości LM ..Do napraw blacharsko lakierniczych: progi nadkola itp!.Samochód dla pasjonaty bardzo bogate wyposażenie..Idealne na projekt!.Posiadam druga e39 2.8 manual która dodam na części ! Jeśli cena będzie zadawalająca.",14900,True,Seria 5,2000,Benzyna,276000,2500.0,Manualna,Polska,170.0
478,1035377011,https://www.olx.pl/d/oferta/bmw-x5-e53-3-0d-184-km-automat-sprawny-po-serwisie-CID5-ID184kRd.html,"BMW X5 E53 3.0D 184 KM Automat – Sprawny, po serwisie","Na sprzedaż BMW X5 E53 z 2003 roku z silnikiem 3.0 Diesel o mocy 184 KM i automatyczną skrzynią biegów..Samochód sprawny, silnik pracuje równo i cicho, odpala bez problemu nawet na zimnym. Auto nie bierze oleju – od wymiany do wymiany nie trzeba nic dolewać..W ostatnim czasie wymienione zostało przednie zawieszenie, klocki hamulcowe przód i tył oraz czujnik zużycia klocków..Zregenerowany został moduł ABS (posiadam potwierdzenie), a przednie lampy zostały odświeżone..Podczas hamowania kierownica nie bije, zawieszenie nie stuka ani z przodu, ani z tyłu..Klimatyzacja nabita i odgrzybiona, działa jak należy..Po regeneracji modułu ABS pojawił się drobny problem ze skrzynią – czasami piąty bieg wchodzi z lekkim poślizgiem, po chwili wraca do normy. Możliwe, że to kwestia modułu lub poziomu oleju w skrzyni. Samochód można normalnie użytkować, ale dla pewności warto sprawdzić..Auto ma swoje lata, więc ma też kilka zaprawek lakierniczych, ale ogólnie prezentuje się dobrze..Większość wymienionych rzeczy w opisie to mam dowód w postaci faktur bądź paragonu skrzynia była wymieniana w 2024r na którą też mam fakturę.. Zapewnię zapomniałem rzeczy które zostały wymienione ale są potwierdzone dokumentami..Wyposażenie:.• Elektryczna kierownica (regulacja góra/dół, przód/tył).• Podgrzewane fotele przód i tył – działają.• Szyberdach.• Tempomat.• Napęd 4x4.• Klimatyzacja (nabita i odgrzybiona).• Elektryczne szyby i lusterka.• Centralny zamek.• ABS, ESP, kontrola trakcji.• Radio / CD.• Komputer pokładowy.Dane i opłaty:.• Rok: 2003.• Przebieg: około 400 000 km.• Przegląd do stycznia.• Ubezpieczenie OC do września 2026.Samochód kupiony dawno w rodzinie, sprzedaję, bo nie mam czasu się nim zajmować. Jak się nie sprzeda – zostanie u mnie i go po prostu zrobię. Cena dla zdecydowanego do negocjacji!",17999,True,X5,2003,Diesel,400000,2998.0,Automatyczna,Polska,184.0
479,1033319872,https://www.olx.pl/d/oferta/bmw-x5-e70-2007r-3-0-CID5-ID17WHHy.html,BMW X5 E70 2007r 3.0,"BMW X5 E70 2007r 220tys przebiegu. Samochód cały w oryginale z udokumentowanym przebiegiem który był regularnie serwisowany. Do samochodu posiadam komplet kół letnich jak i zimowych na alufelgach, opony letnie nowe a opony zimowe w bardzo ładnym stanie. Dodatkowo posiadam dwa komplety dywaników jasne na lato i czarno na zimę. Na ten moment samochód nie wymaga żadnego wkładu finansowego jak i nie dawno przeszedł serwis olejów i filtrów. BMW wyposażone w grzane i wentylowane fotele, kamerę cofania z czujnikami przód tył, doświetlanie drogi do samochodu jak i podświetlone klamki zew, nawigację, wielofunkcyjna kierownica, zmieniarka płyt w bagażniku jak i wejście aux . Więcej info priv. 5-1-3-4-0-8-1-6-3",41900,True,X5,2007,Diesel,220000,3000.0,Automatyczna,Polska,245.0
480,1035123350,https://www.olx.pl/d/oferta/bmw-suv-x3-e83-3-0d-m57n02-218km-500nm-xdrive-automat-skora-uszkodzony-CID5-ID183gRU.html,BMW SUV X3 e83 3.0D m57n02 218km/500nm xDrive automat skóra uszkodzony,"Na sprzedaż BMW X3, z pancernym silnikiem diesla, automatyczną 6 biegową skrzynią oraz bogatym wyposażeniem(drewno, prawdziwa skóra, elektryczna regulacja foteli)..W aucie w ciągu ostatnich dwóch lat doinwestowane zostały wszystkie podzespoły które ze względu na przebieg wymagały regeneracji, to jest : napęd ixdrive, reduktor skrzyni biegów, sprzęgło hydrokinetyczne, turbina silnika, alternator, rozrząd wymieniony został na koniec 2021, auto miało wtedy przejechane 250tys..Wszystkie naprawy wykonane były w jedynym warsztacie, to jest AutoTech w Warszawie. Za większość napraw posiadam paragony lub faktury..Do momentu wypadku dbałem o samochód najlepiej jak tylko potrafiłem, serwis i naprawy nigdy nie był odkładane, wszystko było utrzymane w jak najlepszym stanie..Do dnia stłuczki działały wszystkie podzespoły, nic nie wymagało wkładu, auto to dobra baza części w świetnym stanie lub też samochód do naprawy. Ja ze względów na finanse oraz przeprowadzkę nie mogę sonie na to pozwolić..Samochód jest do obejrzenia w Chinowie koło Kozienic. Dodatkowe zdjęcia mogę podesłać na maila.",13449,True,X3,2007,Diesel,300000,2993.0,Automatyczna,Polska,218.0
481,1033359818,https://www.olx.pl/d/oferta/bmw-x5-e53-3-0d-automat-CID5-ID17WS5Q.html,BMW X5 E53 3.0D Automat,"Sprzedam BMW X5 E53 z 2004r. 3.0D skrzynia biegów automatyczna. Wymienione zawieszenie przednie, tarcze i klocki przód i tył, olej i filtry. Do tego komplet opon zimowych.",25000,True,X5,2004,Diesel,389000,2993.0,Automatyczna,Polska,215.0
482,1035022489,https://www.olx.pl/d/oferta/bmw-e39-523-525-hellrot-automat-CID5-ID182QD7.html,"BMW E39 523/525 hellrot, automat.","Do sprzedania BMW E39 523/525 z silnikiem m52b25 w kolorze z palety indywidual Hellrot. Samochód jak na swój wiek w bardzo dobrym (prawie idealnym)stanie blacharsko lakierniczym, bez rdzy, wnętrze bardzo zadbane. Samochód cały w oryginale. Zapraszam do kupna.",18900,True,Seria 5,1996,Benzyna,206452,2494.0,Automatyczna,Niemcy,170.0
483,1035669394,https://www.olx.pl/d/oferta/bmw-e46-2-0-dieselautomat2001oplatyzamianazlomowanie-CID5-ID185yW4.html,*BMW E46 2.0 Diesel*Automat*2001*Opłaty*Zamiana*Złomowanie*,"Witam, sprzedam BMW E46 z silnikiem 2.0 diesel oraz z automatyczną skrzynią biegów..W aucie brak biegu wstecznego!!.Przegląd ważny do 30-04-2026r.OC ważne do 08-12-2025r..Jeździ, Skręca, Hamuje!!!.Cena ostateczna !.Istnieje możliwość pozostawienia auta w rozliczeniu oraz zezłomowania samochodu..Wystawiam fakturę VAT.",1300,True,Seria 3,2001,Diesel,400000,1951.0,Automatyczna,Polska,
484,1026261570,https://www.olx.pl/d/oferta/bmw-seria3-e90-318i-CID5-ID17s5wY.html,"BMW seria3, e90, 318i","Witam..Na sprzedaż posiadam BMW e90 318i z 2006 roku, z 2 litrowym silnikiem benzynowym +LPG o mocy 129KM. Auto przejechało 260 tysięcy km i nigdy mnie nie zawiodło..Samochód służył mi na trasach Polska-Holandia, oraz było serwisowane na bieżąco..W ostatnim czasie w aucie zostało zrobione między innymi:.- komplet tarcz wraz z klockami hamulcowymi.- wymieniony został komplet filtrów wraz z olejem(5w30).- wymieniony został olej w skrzyni biegów.- wymienione świece zapłonowe wraz z cewka.- wymieniona uszczelka pokrywy zaworów.Auto posiada:.- klimatyzacja.- 4x elektryczne szyby.- elektryczne, podgrzewane lusterka.- 2x kluczyk do auta.- elektryczny szyberdach.- tempomat.- ABS.- DTC.- 2 komplety kół.- tylne czujniki parkowania.Auto posiada ważne opłaty.OC ważne jest do 02.09.2026 roku.PT ważny do 26.07.2026 roku.Butla gazowa jest ważna do 2029 roku.Stan wizualny auta tak jak na zdjęciach.Dla zainteresowanych więcej informacji na temat auta udzielę telefonicznie, lub w wiadomości prywatnej bądź WhatsApp.Auto stoi do obejrzenia w Dzierzgoniu przy ulicy Limanowskiego..Cena jest do lekkiej negocjacji na miejscu po obejrzeniu auta..Zapraszam do oględzin auta na miejscu..Pozdrawiam :)",11500,True,Seria 3,2006,LPG,260000,1998.0,Manualna,Polska,129.0
485,1033036629,https://www.olx.pl/d/oferta/bmw-e39-2-0d-polift-2003r-CID5-ID17Uv17.html,Bmw e39 2.0d polift 2003r,"Witam mam do sprzedania BMW E39 2.0d 2003r. Jeden właściciel ponad 10 lat..Auto ogólnie zadbane jak na ten egzemplarz blacharka jak na e39 w b.dobrym stanie..3 kluczyki , oc do maja ..Ostatnio wymienione :.-Zregenerowane lampy przód.-nowe tarcze przód oraz klocki.-nowe kolo pasowe corteco , wisko, napinacz , pasek.-zregenerowany rozrusznik.-pompa wtryskowa zrobiony sterownik.-wtryski po sprawdzeniu.-zregerowana turbosprężarka.Niestety w silniku prawdopodobnie pękł wał korbowy ..Odbiór laweta.Więcej informacji udzielę telefonicznie bądź olx.",4200,True,Seria 5,2003,Diesel,360000,2000.0,Manualna,Polska,136.0
486,1034790868,https://www.olx.pl/d/oferta/bmw-e39-530d-zamianagwarancjaklimahak-bogate-wyposazenie-CID5-ID181Sni.html,BMW e39 530D **Zamiana**Gwarancja**Klima**Hak** Bogate wyposazenie**,"AUTO PASJA - Młyńska 11, 20-405 Lublin!.Auto zarejestrowane w Polsce !.Możliwość dokupienia gwarancji !.AUTO PASJA prezentuje dziś Państwu auto BMW e 39 , wyposażone w silnik diesla, o pojemności 3.0.Silnik pracuje równo,skrzynia biegów działa poprawnie, zawieszenie dobrze wybiera nierówności..Super zaletą auta jest jego pancerny silnik..Jednostka jest znana również ze swojej oszczędnej pracy..Zapraszamy na jazdę testową!:).Wyposażenie auta:.- relingi.- hak.- komputer pokładowy.- wspomaganie kierownicy.- poduszki powietrzne.- klimatyzacja.- ABS.- radio.- elektryczne szyby.- elektryczne lusterka.Samochód posiada ważne ubezpieczenie OC oraz ważny przegląd techniczny..Jesteśmy jednym z największych komisów  w Lublinie i w naszej ofercie znajdziesz dużo innych aut..Każdemu naszemu klientowi fachowo doradzimy i pomożemy w wyborze  samochodu..Przed przyjazdem zadzwoń i zapytaj o dostępność wybranego auta..U nas możesz kupić, sprzedać oraz wymienić swój samochód..Rezerwacja wybranego modelu możliwa jedynie poprzez wpłatę zadatku !.Godziny otwarcia.Poniedziałek - Pia‌tek 8:00-20:00.Sobota 08:00-20:00.Niedziela 08:00-20:00.Niniejsze ogłoszenie nie stanowi oferty ani zapewnienia, w szczególności rozumieniu art. 66 § 1 i art. 556 indeks 1 Kodeksu cywilnego. Zastrzegamy sobie prawo do doprecyzowania oraz korekt omyłek.",3490,False,Seria 5,2004,Diesel,298280,2998.0,Manualna,Polska,
487,1035039449,https://www.olx.pl/d/oferta/bmw-e46-330d-manual-gwint-mpakiet-diesel-przedlift-CID5-ID182W2F.html,Bmw e46 330d manual gwint mpakiet diesel przedlift,"Witam, do sprzedania posiadam BMW e46 330d 184km z vinu w kolorze Cosmo Schwarz Metalic (Aktualnie mapa na 220km + lunch control + revlimiter na 2,5k obrotów na postoju, spalanie w trasie 4/5l w mieście około 6,5l), samochód posiada zewnętrzny jak i wewnętrzny pakiet M-Technic również z vinu bez przedniego zderzaka (tak już kupiłem).Autko jak na swoje lata jest w dobrym stanie, posiada parę drobnych oznak korozji lecz jest naprawdę dobrze jak na e46! Z tyłu jak widać lekka wgniotka pod bagażnikiem po kolizji parkingowej!.Z ciekawszych rzeczy posiada:.-Nowe zawieszenie gwintowane założone 3000km temu (mam paragon).-Felgi Ronal 17 z rantem (opony tył do zmiany, przód jest okej).-Kierownica ścięta z bicepsami.-Środek czarny sufit, grzane fotele w Alcantarze.-Działający SZYBERDACH.-Wydech przelotowy z puchą końcową (Nie ma puchy na zdjęciach).-Czarne szyby nic nie widać xD.-Aluminiowe dekory Mpak.-Lampy tył polift.-Ekologia off.Olej i filtr zmieniany co 7k, w samochodzie na aktualną chwilę do zrobienia termostat, podszybie bo zaczęło pękać (uszczelka) reszta to co widać czyli jeśli komuś zależy to kosmetyka czyli polerka i ewentualne rdzawki i ten bagaznik, za progi się podnosi, podłoga w bardzo ładnym stanie bez dziur!.Opłaty aktualne, świeżo zapłacone ubezpieczenie!.Sprzedaje na felgach z ostatniego zdjęcia!.Nie interesuje mnie zamiana, chyba że za BMW e36 kompot w ładnym stanie!",15500,True,Seria 3,2001,Diesel,406000,3000.0,Manualna,Polska,184.0
488,1027410768,https://www.olx.pl/d/oferta/bmw-e61-530xd-4x4-super-stan-zadbany-oszczedny-bezwypadkowy-CID5-ID17vUtq.html,"BMW E61 530xd 4x4 super stan, zadbany, oszczędny, bezwypadkowy","Sprzedam BMW e61 z 3.0 dieslem i napędem 4x4..Samochód sprowadzony z Włoch, podwozie bez grama rdzy. Lakier zadbany, wnętrze czyste i nie poniszczone..Skórzana jasna tapicerka, nawigacja w języku polskim, ksenon, dwustrefowa klimatyzacja, roletki w tylnych szybach, tempomat, czujniki parkowania z przodu i tyłu itp..Spalanie na trasie wychodzi około 7 litrów!.Miesiąc temu bez żadnych problemów objechał całą Chorwację ;).Auto bardzo wygodne i przyjemne do jazdy..Opony wielosezonowe..Nie wymaga wkładu finansowego, po wymianie kompletnego zawieszenia przedniego, filtrów i oleju..Samochód bezwypadkowy..Data 1 rejestracji: 24.10.2005.OC i przegląd do kwietnia 2026..Zapraszam do kontaktu telefonicznego po więcej informacji.",22900,True,Seria 5,2005,Diesel,231000,2993.0,Automatyczna,Włochy,231.0
489,1027854664,https://www.olx.pl/d/oferta/bmw-e36-compact-316i-1996-1-6-benzyna-172-tys-km-oryginal-CID5-ID17yLX2.html,BMW E36 Compact 316i - 1996 - 1.6 benzyna - 172 tys. km - oryginał,"BMW 3 Series Compact E36/5 w wersji 316i z 1996 roku – klasyk lat 90. dla konesera i każdego, kto szuka powrotu do analogowej motoryzacji z napędem na tył i manualną skrzynią..Egzemplarz w oryginalnym stanie, bez oznak korozji; lakier i plastiki zachowane bardzo dobrze, wnętrze jasne i czyste – dokładnie taki klimat, za który kochamy E36. Silnik i jazda 1.6 benzyna M43B16, 102 KM i 150 Nm – prosta, trwała jednostka na łańcuchu rozrządu, świetna do spokojnej turystyki i klasycznych zlotów. Manual 5‑biegów, napęd RWD – lekki przód i naturalne prowadzenie Compacta dają przyjemność, której próżno szukać w nowszych autach. Mechanicznie pewny, praca jednostki równa, biegi wchodzą precyzyjnie; zawieszenie zwarte, hamulce z ABS działają prawidłowo. Na pokładzie m.in. elektryczne szyby i lusterka, wspomaganie kierownicy, poduszki powietrzne, halogeny, radio, roleta bagażnika, hak wpinany z kluczykiem. Długość ok. 4210 mm, szerokość 1698 mm, wysokość 1393 mm, rozstaw osi 2700 mm – zwinny w mieście i stabilny na trasie. Bagażnik 300 l (do ok. 1030 l po złożeniu), zbiornik paliwa 52–55 l – wygodny na weekendowe wyjazdy i codzienność. Auto świeżo sprowadzone z Niemiec, zachowane w oryginale; komplet dokumentów po imporcie, co pozwala nowemu właścicielowi sprawnie przeprowadzić pierwszą rejestrację w Polsce. Przebieg 172 000 km, spójny ze stanem wizualnym i mechanicznym. Cena: 9 999 zł, gotowe do oględzin, dostępny VIN dla zainteresowanych; auto przygotowane do pierwszej rejestracji w PL – formalności po stronie kupującego. Proszę o kontakt w wiadomości lub telefonicznie; możliwa jazda próbna po wcześniejszym umówieniu terminu. Silnik: M43B16, R4, 1596 cm³, 102 KM, 150 Nm; 0–100 km/h ok. 12 s; napęd RWD; skrzynia manualna 5‑biegowa..Zadbane felgi aluminiowe widoczne na zdjęciach, oryginalny styl BMW dla E36, bez utlenień i z prostymi rantami – prezentują się świetnie i podkreślają klasyczny charakter Compacta. Opony letnie na alufelgach z bieżnikiem około 7 mm – gotowe do sezonu bez dodatkowych kosztów, komfortowe prowadzenie i pewne hamowanie. Zestaw kół zimowych na felgach stalowych, również z bieżnikiem około 7 mm – praktyczny komplet “na zmianę”.",9999,True,Seria 3,1996,Benzyna,172000,1596.0,Manualna,Niemcy,102.0
